framework,control_id,control_ref,control_family,rule_id,name,domain,severity,evidence_mode,evidence_type,path
SOC 2,C1.1,SOC 2 C1.1,SOC 2 C1 Confidentiality,vm-vuln-keys-data-access,Internet-facing VM/serverless with initial access vulnerabilities and cleartext cloud keys with data access to sensitive data,cerebro,critical,cel,attack_path_context,policies/cerebro/vm-vuln-keys-data-access.yaml
SOC 2,CC1.4,SOC 2 CC1.4,SOC 2 CC1 Control Environment,ai-bias-testing,AI Model Bias Testing Performed,ai,high,cel,ai_governance,policies/ai/ai-bias-testing.yaml
SOC 2,CC1.4,SOC 2 CC1.4,SOC 2 CC1 Control Environment,ai-explainability,AI Model Explainability Documentation,ai,medium,cel,ai_governance,policies/ai/ai-explainability.yaml
SOC 2,CC1.4,SOC 2 CC1.4,SOC 2 CC1 Control Environment,compliance-background-checks,Background Checks on New Hires,compliance,high,query,control_procedure,policies/compliance/compliance-background-checks.yaml
SOC 2,CC1.4,SOC 2 CC1.4,SOC 2 CC1 Control Environment,compliance-security-training,Security Awareness Training Completed,compliance,medium,query,control_procedure,policies/compliance/compliance-security-training.yaml
SOC 2,CC1.5,SOC 2 CC1.5,SOC 2 CC1 Control Environment,compliance-background-checks,Background Checks on New Hires,compliance,high,query,control_procedure,policies/compliance/compliance-background-checks.yaml
SOC 2,CC3.1,SOC 2 CC3.1,SOC 2 CC3 Risk Assessment,compliance-risk-assessment-annual,Annual Risk Assessment Completed,compliance,high,cel,control_procedure,policies/compliance/compliance-risk-assessment.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,ai-agent-human-approval-destructive-actions,AI Agent Human Approval Destructive Actions,ai,high,cel,ai_governance,policies/ai/ai-agent-human-approval-destructive-actions.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,ai-agent-secret-redaction,AI Agent Secret Redaction,ai,medium,cel,ai_governance,policies/ai/ai-agent-secret-redaction.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,ai-agent-tool-allowlist-required,AI Agent Tool Allowlist Required,ai,medium,cel,ai_governance,policies/ai/ai-agent-tool-allowlist-required.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,ai-data-retention-reviewed,AI Data Retention Reviewed,ai,medium,cel,ai_governance,policies/ai/ai-data-retention-reviewed.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,ai-embedding-store-encrypted,AI Embedding Store Encrypted,ai,medium,cel,ai_governance,policies/ai/ai-embedding-store-encrypted.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,ai-foundation-model-safety-card-required,AI Foundation Model Safety Card Required,ai,medium,cel,ai_governance,policies/ai/ai-foundation-model-safety-card-required.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,ai-genai-secure-development-review,AI Genai Secure Development Review,ai,medium,cel,ai_governance,policies/ai/ai-genai-secure-development-review.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,ai-high-risk-use-case-registered,AI High Risk Use Case Registered,ai,medium,cel,ai_governance,policies/ai/ai-high-risk-use-case-registered.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,ai-model-evaluation-before-release,AI Model Evaluation Before Release,ai,medium,cel,ai_governance,policies/ai/ai-model-evaluation-before-release.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,ai-model-incident-runbook,AI Model Incident Runbook,ai,medium,cel,ai_governance,policies/ai/ai-model-incident-runbook.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,ai-model-monitoring-drift-threshold,AI Model Monitoring Drift Threshold,ai,medium,cel,ai_governance,policies/ai/ai-model-monitoring-drift-threshold.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,ai-model-rate-limit-cost-guardrail,AI Model Rate Limit Cost Guardrail,ai,medium,cel,ai_governance,policies/ai/ai-model-rate-limit-cost-guardrail.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,ai-model-supply-chain-attestation,AI Model Supply Chain Attestation,ai,medium,cel,ai_governance,policies/ai/ai-model-supply-chain-attestation.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,ai-prompt-injection-test-coverage,AI Prompt Injection Test Coverage,ai,medium,cel,ai_governance,policies/ai/ai-prompt-injection-test-coverage.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,ai-rag-source-citation-required,AI Rag Source Citation Required,ai,medium,cel,ai_governance,policies/ai/ai-rag-source-citation-required.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,ai-rag-vector-index-access-control,AI Rag Vector Index Access Control,ai,medium,cel,ai_governance,policies/ai/ai-rag-vector-index-access-control.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,ai-risk-assessment,AI Model Risk Assessment Completed,ai,high,cel,ai_governance,policies/ai/ai-risk-assessment.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,ai-sensitive-output-filtering,AI Sensitive Output Filtering,ai,medium,cel,ai_governance,policies/ai/ai-sensitive-output-filtering.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,ai-system-owner-assigned,AI System Owner Assigned,ai,medium,cel,ai_governance,policies/ai/ai-system-owner-assigned.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,ai-third-party-model-risk-review,AI Third Party Model Risk Review,ai,medium,cel,ai_governance,policies/ai/ai-third-party-model-risk-review.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,ai-training-data-provenance,AI Training Data Provenance,ai,medium,cel,ai_governance,policies/ai/ai-training-data-provenance.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,aws-bedrock-agent-action-group-approval-required,AWS Bedrock Agent Action Group Approval Required,ai,high,cel,ai_governance,policies/ai/aws-bedrock-agent-action-group-approval-required.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,aws-bedrock-guardrail-content-filter-enabled,AWS Bedrock Guardrail Content Filter Enabled,ai,medium,cel,ai_governance,policies/ai/aws-bedrock-guardrail-content-filter-enabled.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,aws-bedrock-knowledge-base-encrypted,AWS Bedrock Knowledge Base Encrypted,ai,medium,cel,ai_governance,policies/ai/aws-bedrock-knowledge-base-encrypted.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,aws-bedrock-model-invocation-logging-enabled,AWS Bedrock Model Invocation Logging Enabled,ai,medium,cel,ai_governance,policies/ai/aws-bedrock-model-invocation-logging-enabled.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,aws-sagemaker-endpoint-network-isolated,AWS Sagemaker Endpoint Network Isolated,ai,medium,cel,ai_governance,policies/ai/aws-sagemaker-endpoint-network-isolated.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,aws-sagemaker-notebook-no-direct-internet,AWS Sagemaker Notebook No Direct Internet,ai,medium,cel,ai_governance,policies/ai/aws-sagemaker-notebook-no-direct-internet.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,azure-openai-content-filter-enabled,Azure Openai Content Filter Enabled,ai,medium,cel,ai_governance,policies/ai/azure-openai-content-filter-enabled.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,azure-openai-private-endpoint,Azure Openai Private Endpoint,ai,medium,cel,ai_governance,policies/ai/azure-openai-private-endpoint.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,compliance-risk-assessment-annual,Annual Risk Assessment Completed,compliance,high,cel,control_procedure,policies/compliance/compliance-risk-assessment.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,gcp-vertex-dataset-cmek,GCP Vertex Dataset Cmek,ai,medium,cel,ai_governance,policies/ai/gcp-vertex-dataset-cmek.yaml
SOC 2,CC3.2,SOC 2 CC3.2,SOC 2 CC3 Risk Assessment,gcp-vertex-model-endpoint-private,GCP Vertex Model Endpoint Private,ai,medium,cel,ai_governance,policies/ai/gcp-vertex-model-endpoint-private.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,aws-cloudtrail-enabled,CloudTrail Enabled,aws,critical,cel,cloud_configuration,policies/aws/aws-cloudtrail-enabled.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,aws-cloudwatch-alarm-missing,CloudTrail Without CloudWatch Alarm,aws,medium,cel,cloud_configuration,policies/aws/aws-cloudwatch-alarm-missing.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,aws-cloudwatch-log-group-encrypted,CloudWatch Log Group Encrypted,aws,medium,cel,cloud_configuration,policies/aws/aws-cloudwatch-log-group-encrypted.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,aws-cloudwatch-log-group-retention,CloudWatch Log Group Retention,aws,low,cel,cloud_configuration,policies/aws/aws-cloudwatch-log-group-retention.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,aws-codebuild-public-logs,AWS CodeBuild Public Build Logs,cicd,medium,cel,delivery_pipeline_control,policies/cicd/aws-codebuild-public-logs.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,aws-config-enabled-all-regions,AWS Config Enabled All Regions,aws,medium,cel,cloud_configuration,policies/aws/aws-config-enabled.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,aws-ec2-detailed-monitoring-enabled,EC2 Detailed Monitoring Enabled,aws,low,cel,cloud_configuration,policies/aws/aws-ec2-detailed-monitoring.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,aws-eks-control-plane-logging,EKS Control Plane Logging,aws,medium,cel,cloud_configuration,policies/aws/aws-eks-logging.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,aws-logs-retention-365,CloudWatch Logs Retention 365 Days,aws,medium,query,cloud_configuration,policies/aws/aws-logs-retention-365.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,aws-rds-logging-enabled,RDS Logging Enabled,aws,medium,cel,cloud_configuration,policies/aws/aws-rds-logging-enabled.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,aws-s3-bucket-logging-enabled,S3 Bucket Logging Enabled,aws,medium,cel,cloud_configuration,policies/aws/aws-s3-bucket-logging.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,aws-vpc-flow-logs-enabled,VPC Flow Logs Enabled,aws,medium,cel,cloud_configuration,policies/aws/aws-vpc-flow-logs.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,azure-keyvault-logging,Key Vault Diagnostic Logging Disabled,azure,medium,cel,cloud_configuration,policies/azure/azure-keyvault-logging.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,azure-sql-auditing-enabled,SQL Database Auditing,azure,medium,cel,cloud_configuration,policies/azure/azure-sql-auditing.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,db-audit-logging,Database Audit Logging Enabled,database,medium,query,data_store_configuration,policies/database/db-audit-logging.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,endpoint-malware-detection,Malware Detection on Endpoints,endpoint,high,query,endpoint_posture,policies/endpoint/endpoint-malware-detection.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,endpoint-sentinelone-active,SentinelOne Agents Actively Reporting,endpoint,high,query,endpoint_posture,policies/endpoint/endpoint-sentinelone-active.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,gcp-audit-logging-enabled,Audit Logging Enabled,gcp,high,cel,cloud_configuration,policies/gcp/gcp-audit-logging.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,gcp-log-sink-access,GCP Log Sink Access Restricted,gcp,high,query,cloud_configuration,policies/gcp/gcp-log-sink-access.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,gcp-logging-disabled,GCP Cloud Logging Disabled,gcp,high,cel,cloud_configuration,policies/gcp/gcp-logging-disabled.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,github-repo-secrets-exposure,GitHub Repository Secrets in Workflow Logs,github,high,cel,source_control_governance,policies/github/github-repo-secrets-exposure.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,ml-model-registry-no-versioning,ML Model Registry No Versioning,ai,medium,cel,ai_governance,policies/ai/model-registry-no-versioning.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,network-ids-coverage,Network IDS/IPS Coverage,network,high,query,network_configuration,policies/network/network-ids-coverage.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,pci-audit-retention,Audit Log Retention 1 Year,pci,high,query,cardholder_data_control,policies/pci/pci-audit-retention.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,pci-audit-trail-enabled,Audit Trails Enabled for CDE Systems,pci,high,query,cardholder_data_control,policies/pci/pci-audit-trail-enabled.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,pci-unique-user-ids,Unique User IDs for CDE Access,pci,high,query,cardholder_data_control,policies/pci/pci-unique-user-ids.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,s3-read-logging-disabled,S3 Bucket with object-level read data events logging disabled,cerebro,low,cel,attack_path_context,policies/cerebro/s3-read-logging-disabled.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,s3-write-logging-disabled,S3 Bucket with object-level write data events logging disabled,cerebro,medium,cel,attack_path_context,policies/cerebro/s3-write-logging-disabled.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,secrets-access-audit,Secrets Access Auditing Enabled,secrets,medium,query,secret_management,policies/secrets/secrets-access-audit.yaml
SOC 2,CC4,SOC 2 CC4,SOC 2 CC4 Monitoring Activities,vpc-dns-logging,VPC has no Route 53 DNS resolver with logging enabled,cerebro,low,cel,attack_path_context,policies/cerebro/vpc-dns-logging.yaml
SOC 2,CC4.1,SOC 2 CC4.1,SOC 2 CC4 Monitoring Activities,aws-cloudtrail-s3-data-events,CloudTrail S3 Data Events Logging,aws,medium,cel,cloud_configuration,policies/aws/aws-cloudtrail-s3-data-events.yaml
SOC 2,CC5.2,SOC 2 CC5.2,SOC 2 CC5 Control Activities,same-user-approve-execute,Same User Approved and Executed Financial Action,compliance,critical,cel,control_procedure,policies/compliance/same-user-approve-execute.yaml
SOC 2,CC5.3,SOC 2 CC5.3,SOC 2 CC5 Control Activities,same-user-approve-execute,Same User Approved and Executed Financial Action,compliance,critical,cel,control_procedure,policies/compliance/same-user-approve-execute.yaml
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,admin-inactive-keys,Admin user/service account with active access keys that are inactive for over 90 days,cerebro,high,cel,attack_path_context,policies/cerebro/admin-inactive-keys.yaml
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,admin-keys-unrotated,Admin user/service account with active access keys were used in the past 90 days but not rotated in the past year,cerebro,high,cel,attack_path_context,policies/cerebro/admin-keys-unrotated.yaml
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,admin-keys-year-unrotated,Admin user/service account with active access keys unrotated in the past year,cerebro,high,cel,attack_path_context,policies/cerebro/admin-keys-year-unrotated.yaml
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,ai-data-governance,AI Training Data Governance,ai,high,cel,ai_governance,policies/ai/ai-data-governance.yaml
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,ai-model-inventory,AI Model Inventory Maintained,ai,medium,cel,ai_governance,policies/ai/ai-model-inventory.yaml
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,api-admin-function-public,API Admin Function Public,api,high,cel,application_access_control,policies/api/api-admin-function-public.yaml
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,api-cors-wildcard-credentials,API CORS Wildcard Credentials,api,medium,cel,application_access_control,policies/api/api-cors-wildcard-credentials.yaml
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,api-deprecated-version-public,API Deprecated Version Public,api,high,cel,application_access_control,policies/api/api-deprecated-version-public.yaml
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,api-endpoint-no-authentication,API Endpoint No Authentication,api,medium,cel,application_access_control,policies/api/api-endpoint-no-authentication.yaml
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,api-inventory-owner-missing,API Inventory Owner Missing,api,medium,cel,application_access_control,policies/api/api-inventory-owner-missing.yaml
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,api-mtls-required-missing-sensitive-service,API mTLS Required Missing Sensitive Service,api,medium,cel,application_access_control,policies/api/api-mtls-required-missing-sensitive-service.yaml
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,api-object-level-authorization-missing,API Object Level Authorization Missing,api,high,cel,application_access_control,policies/api/api-object-level-authorization-missing.yaml
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,api-rate-limit-missing,API Rate Limit Missing,api,medium,cel,application_access_control,policies/api/api-rate-limit-missing.yaml
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,api-refresh-token-rotation-disabled,API Refresh Token Rotation Disabled,api,medium,cel,application_access_control,policies/api/api-refresh-token-rotation-disabled.yaml
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,api-schema-validation-missing,API Schema Validation Missing,api,medium,cel,application_access_control,policies/api/api-schema-validation-missing.yaml
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,api-sensitive-response-field-exposed,API Sensitive Response Field Exposed,api,medium,cel,application_access_control,policies/api/api-sensitive-response-field-exposed.yaml
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,api-shadow-endpoint-detected,API Shadow Endpoint Detected,api,medium,cel,application_access_control,policies/api/api-shadow-endpoint-detected.yaml
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,api-third-party-timeout-missing,API Third Party Timeout Missing,api,medium,cel,application_access_control,policies/api/api-third-party-timeout-missing.yaml
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,api-third-party-tls-validation-disabled,API Third Party TLS Validation Disabled,api,medium,cel,application_access_control,policies/api/api-third-party-tls-validation-disabled.yaml
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,api-token-ttl-too-long,API Token Ttl Too Long,api,medium,cel,application_access_control,policies/api/api-token-ttl-too-long.yaml
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,aws-access-analyzer-unused-access-finding,AWS Access Analyzer Unused Access Finding,aws,medium,cel,cloud_configuration,policies/aws/aws-access-analyzer-unused-access-finding.yaml
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,aws-account-alternate-contact-security,AWS Account Alternate Contact Security,aws,medium,cel,cloud_configuration,policies/aws/aws-account-alternate-contact-security.yaml
